SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,PRODUCT STYLE ,,,DRILL HOLE ,RunSize,UnitPrice,TotalPrice
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.2191,219.12
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1353,338.21
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.1004,501.77
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2858,142.91
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.2191,219.12
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1353,338.21
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.1004,501.77
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2223,111.15
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1731,173.07
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1048,262.00
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0778,389.02
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2223,111.15
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1731,173.07
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.1048,262.00
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0778,389.02
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1906,95.28
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1509,150.85
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0953,238.18
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0730,365.21
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.1906,95.28
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1509,150.85
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.0953,238.18
"2"" x 3.5"" (US Standard)",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0730,365.21
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.2922,146.09
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.2239,223.89
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1366,341.39
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.1013,506.53
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2922,146.09
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.2239,223.89
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1366,341.39
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.1013,506.53
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2255,112.73
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1762,176.25
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1061,265.18
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0784,392.20
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2255,112.73
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1762,176.25
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.1061,265.18
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0784,392.20
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1556,77.81
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1048,104.79
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0769,192.14
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0610,304.87
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.1556,77.81
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1048,104.79
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.0769,192.14
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0610,304.87
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.2255,112.73
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1086,271.53
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.0829,414.43
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2255,112.73
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1086,271.53
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.0829,414.43
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1874,93.68
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1286,128.60
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0857,214.35
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0654,327.10
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.1874,93.68
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1286,128.60
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.0857,214.35
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0654,327.10
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1556,77.81
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1048,104.79
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0769,192.14
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0610,304.87
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.1556,77.81
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1048,104.79
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.0769,192.14
"2"" x 4""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0610,304.87
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.2922,146.09
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.2239,223.89
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1366,341.39
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.1013,506.53
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2922,146.09
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.2239,223.89
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1366,341.39
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.1013,506.53
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2255,112.73
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1762,176.25
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1061,265.18
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0784,392.20
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2255,112.73
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1762,176.25
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.1061,265.18
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0784,392.20
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0737,368.39
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1747,87.33
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1223,122.27
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0832,208.01
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0641,320.74
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.1747,87.33
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1223,122.27
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.0832,208.01
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0641,320.74
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.2572,128.60
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.1762,176.25
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1169,292.16
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.0873,436.67
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2572,128.60
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.1762,176.25
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1169,292.16
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.0873,436.67
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2064,103.22
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1445,144.50
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0921,230.23
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0686,342.99
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2064,103.22
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1445,144.50
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.0921,230.23
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0686,342.99
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1747,87.33
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1223,122.27
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0832,208.01
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0641,320.74
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.1747,87.33
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1223,122.27
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.0832,208.01
"2"" x 4""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0641,320.74
"2"" x 4""",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1937,96.86
"2"" x 4""",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1540,154.02
"2"" x 4""",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0965,241.36
"2"" x 4""",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0737,368.39
