SIZE ,SHAPE ,,STOCK ,COLORSPEC ,COATING ,,LAMINATION ,FOIL COLOR ,RunSize,UnitPrice,TotalPrice
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Black Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Rose Gold Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Rose Gold Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Rose Gold Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Rose Gold Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Blue Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Blue Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Blue Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Blue Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Silver Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Silver Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Silver Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Silver Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Copper Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Copper Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Copper Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Copper Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Gold Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Gold Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Gold Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/4 (4/4 with Foil on Front),No Coating,,,Gold Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Red Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Red Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Red Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Red Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Black Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Black Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Black Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Black Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Rose Gold Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Rose Gold Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Rose Gold Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Rose Gold Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Blue Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Blue Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Blue Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Blue Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Silver Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Silver Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Silver Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Silver Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Copper Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Copper Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Copper Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Copper Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Gold Foil,500,0.4668,233.42
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Gold Foil,1000,0.3025,302.49
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Gold Foil,2500,0.2420,604.97
"5"" x 7""",Rectangle,,14PT Uncoated,5/1 (4/1 with Foil on Front),No Coating,,,Gold Foil,5000,0.1901,950.34
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Red Foil,500,0.5390,269.50
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Red Foil,1000,0.3386,338.58
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Red Foil,2500,0.2732,682.93
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Red Foil,5000,0.2175,"1,087.47"
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Black Foil,500,0.5390,269.50
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Black Foil,1000,0.3386,338.58
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Black Foil,2500,0.2732,682.93
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Black Foil,5000,0.2175,"1,087.47"
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Rose Gold Foil,500,0.5390,269.50
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Rose Gold Foil,1000,0.3386,338.58
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Rose Gold Foil,2500,0.2732,682.93
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Rose Gold Foil,5000,0.2175,"1,087.47"
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Blue Foil,500,0.5390,269.50
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Blue Foil,1000,0.3386,338.58
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Blue Foil,2500,0.2732,682.93
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Blue Foil,5000,0.2175,"1,087.47"
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Silver Foil,500,0.5390,269.50
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Silver Foil,1000,0.3386,338.58
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Silver Foil,2500,0.2732,682.93
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Silver Foil,5000,0.2175,"1,087.47"
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Copper Foil,500,0.5390,269.50
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Copper Foil,1000,0.3386,338.58
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Copper Foil,2500,0.2732,682.93
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Copper Foil,5000,0.2175,"1,087.47"
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Gold Foil,500,0.5390,269.50
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Gold Foil,1000,0.3386,338.58
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Gold Foil,2500,0.2732,682.93
"5"" x 7""",Rectangle,,14PT Uncoated,5/5 (4/4 with Foil on Both Sides),No Coating,,,Gold Foil,5000,0.2175,"1,087.47"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Red Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Red Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Red Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Red Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Black Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Black Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Black Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Black Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Rose Gold Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Rose Gold Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Rose Gold Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Rose Gold Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Blue Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Blue Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Blue Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Blue Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Silver Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Silver Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Silver Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Silver Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Copper Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Copper Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Copper Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Copper Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Gold Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Gold Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Gold Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,Silk,Gold Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,500,0.6225,311.23
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,1000,0.4033,403.31
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,2500,0.3227,806.63
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,5000,0.2534,"1,267.12"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,2500,0.4611,"1,152.79"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,5000,0.3846,"1,922.90"
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Red Foil,500,0.8765,438.25
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Red Foil,1000,0.4843,484.30
"5"" x 7""",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Red Foil,2500,0.4611,"1,152.79"
